SKU,DESCRIPTION,YEAR,CAPACITY,URL,PRICE,SELLER_INFORMATION,OFFER_DESCRIPTION,COUNTRY
11599,Ch Valandraud,2007,750ml,https://www.wine-searcher.com/find/ch+valandraud/2007/-/-/u,$171.86,Gourmet Hunters,2007ThunevinChateau ValandraudSaint EmilionFrance,Spain
11599,Ch Valandraud,2007,750ml,https://www.wine-searcher.com/find/ch+valandraud/2007/-/-/u,$185.00,Sokolin & Co.,2007Valandraud,USA (NY)
11599,Ch Valandraud,2007,750ml,https://www.wine-searcher.com/find/ch+valandraud/2007/-/-/u,$205.15,Winebuyers.com,Chateau Valandraud2007RedFranceBordeaux,UK
11599,Ch Valandraud,2007,750ml,https://www.wine-searcher.com/find/ch+valandraud/2007/-/-/u,$270.27,Wine Cellar Katsuda,2007Chateau Valandraud,Japan
11599,Ch Valandraud,2007,750ml,https://www.wine-searcher.com/find/ch+valandraud/2007/-/-/u,$315.54,Best of Wines,Chateau Valandraud2007,Netherlands
11599,Ch Valandraud,2007,750ml,https://www.wine-searcher.com/find/ch+valandraud/2007/-/-/u,$382.14,Y18 Elegant Spirits Ltd.,Valandraud20071.5L,Hong Kong
11599,Ch Valandraud,2007,750ml,https://www.wine-searcher.com/find/ch+valandraud/2007/-/-/u,$415.37,Major Cellar,2007Valandraud,Hong Kong
11599,Ch Valandraud,2007,750ml,https://www.wine-searcher.com/find/ch+valandraud/2007/-/-/u,$717.65,FinestWine,2007Chateau Valandraud Red Bordeaux Saint-Emilion France,France
11599,Ch Valandraud,2007,750ml,https://www.wine-searcher.com/find/ch+valandraud/2007/-/-/u,$1501.26,Crump Richmond & Shaw Fine Wines,2007Valandraud,UK
11599,Ch Valandraud,2007,750ml,https://www.wine-searcher.com/find/ch+valandraud/2007/-/-/u,$1506.50,Wilkinson Vintners,2007Ch ValandraudRed Bordeaux,UK
11599,Ch Valandraud,2007,750ml,https://www.wine-searcher.com/find/ch+valandraud/2007/-/-/u,$1606.17,FinestWine,2007Chateau Valandraud Red Bordeaux Saint-Emilion France,France
11599,Ch Valandraud,2007,750ml,https://www.wine-searcher.com/find/ch+valandraud/2007/-/-/u,$1806.65,Y18 Global Offer,Ch Valandraud2007(12x750ml),Hong Kong
11600,ChambertinClos DeBezeDomaine Louis Jadot,2013,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+louis+jadot/2013/-/-/u,$240.00,Vintage Wine Merchants,2013Louis Jadot Chambertin Clos DeBeze Grand Cru,USA (CA)
11600,ChambertinClos De BezeDomaine Louis Jadot,2013,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+louis+jadot/2013/-/-/u,$247.00,The Redd Collection,2013ChambertinClosde BezeDomaine Louis Jadot,USA (CA)
11600,ChambertinClos De BezeDomaine Louis Jadot,2013,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+louis+jadot/2013/-/-/u,$249.47,Best of Wines,Jadot Chambertin Closde Beze2013,Netherlands
11600,ChambertinClos De BezeDomaine Louis Jadot,2013,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+louis+jadot/2013/-/-/u,$250.61,Millesimes SA,2013Chambertin Closde Beze Grand CruJadot LouisBourgognerouge,France
11600,ChambertinClos De BezeDomaine Louis Jadot,2013,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+louis+jadot/2013/-/-/u,$255.00,Lucullus,Chambertin Closde Beze2013Grand CruACMOLouis Jadot,Switzerland
11600,ChambertinClos De BezeDomaine Louis Jadot,2013,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+louis+jadot/2013/-/-/u,$259.00,Granchateaux,Chambertin Closde Beze Grand Cru Domaine Louis Jadot2013,Switzerland
11600,ChambertinClos De BezeDomaine Louis Jadot,2013,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+louis+jadot/2013/-/-/u,$288.20,Lay & Wheeler Wine Merchants,2013Chambertin Grand Cru Closde BezeLouis Jadot[In Bond],UK
11600,ChambertinClos De BezeDomaine Louis Jadot,2013,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+louis+jadot/2013/-/-/u,$291.81,FinestWine,2013JadotL.Red Burgundy Chambertin France Closde Beze,France
11600,ChambertinClos De BezeDomaine Louis Jadot,2013,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+louis+jadot/2013/-/-/u,$300.00,Yankee Spirits,JADOTCHAMBERTINCLOSDEBEZE2013,USA (MA)
11600,ChambertinClos De BezeDomaine Louis Jadot,2013,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+louis+jadot/2013/-/-/u,$325.00,TopWines Switzerland SA,2013Chambertin Closde Beze Jadot Louis,Switzerland
11600,ChambertinClos De BezeDomaine Louis Jadot,2013,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+louis+jadot/2013/-/-/u,$325.00,Wally's Wine & Spirits,2013Louis Jadot Chambertin Clos-de-Beze Grand Cru750mL2013,USA (CA)
11600,ChambertinClos De BezeDomaine Louis Jadot,2013,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+louis+jadot/2013/-/-/u,$399.99,Hi-Time Wine Cellars,LOUISJADOT2013CHAMBERTINCLOSDEBEZEGRANDCRU,USA (CA)
11600,ChambertinClos De BezeDomaine Louis Jadot,2013,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+louis+jadot/2013/-/-/u,$449.99,Gordon's Fine Wines & Liquors,JADOTCHAMBERTINCLOSDEBEZE2013750ML,USA (MA)
11600,ChambertinClos De BezeDomaine Louis Jadot,2013,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+louis+jadot/2013/-/-/u,$455.00,Zachys Wine and Liquor Inc.,Chambertin Closde Beze Louis Jadot2013(750ML),USA (NY)
11600,ChambertinClos De BezeDomaine Louis Jadot,2013,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+louis+jadot/2013/-/-/u,$695.00,Sokolin & Co.,2013Louis Jadot Chambertin Closde Beze,USA (NY)
11600,ChambertinClos De BezeDomaine Louis Jadot,2013,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+louis+jadot/2013/-/-/u,$754.05,Ginsberg+Chan Wine Merchants Asia,2013Louis Jadot Chambertin Closde Beze Grand Cru()Red,Hong Kong
11600,ChambertinClos De BezeDomaine Louis Jadot,2013,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+louis+jadot/2013/-/-/u,$1179.00,Goedhuis & Co.,2013Maison Louis Jadot Chambertin Closde Beze Grand Cru Louis Jadot,UK
11600,ChambertinClos De BezeDomaine Louis Jadot,2013,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+louis+jadot/2013/-/-/u,$1179.00,Farr Vintners,2013Chambertin Closde BezeLouis Jadot[6s],UK
11600,ChambertinClos De BezeDomaine Louis Jadot,2013,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+louis+jadot/2013/-/-/u,$1257.22,MRM Wine Investments,2013Louis JadotChambertin Clos DeBezeGrand CruRedFrance,UK
11600,ChambertinClos De BezeDomaine Louis Jadot,2013,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+louis+jadot/2013/-/-/u,$1277.25,Wilkinson Vintners,2013ChambertinClos DeBezeDomaine Louis JadotRed Burgundy,UK
11600,ChambertinClos De BezeDomaine Louis Jadot,2013,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+louis+jadot/2013/-/-/u,$1334.89,VinQuinn Ltd,2013Chambertin Clos DeBezeLouis JadotBurgundyChambertin Clos DeBeze,UK
11600,ChambertinClos De BezeDomaine Louis Jadot,2013,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+louis+jadot/2013/-/-/u,$1714.63,Y18 Global Offer,Chambertin Closde Beze Grand Cru Louis Jadot2013(6x750ml),Hong Kong
11600,ChambertinClos De BezeDomaine Louis Jadot,2013,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+louis+jadot/2013/-/-/u,$1735.75,Cru World Wine,Louis Jadot Chambertin Closde Beze Grand Cru2013(6x75cl),UK
11600,ChambertinClos De BezeDomaine Louis Jadot,2013,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+louis+jadot/2013/-/-/u,$1742.62,Cru World Wine - Hong Kong,Louis Jadot Chambertin Closde Beze Grand Cru2013(6x75cl),Hong Kong
11600,ChambertinClos De BezeDomaine Louis Jadot,2013,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+louis+jadot/2013/-/-/u,$1750.84,FinestWine,2013JadotL.Red Burgundy Chambertin France Closde Beze,France
11600,ChambertinClos De BezeDomaine Louis Jadot,2013,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+louis+jadot/2013/-/-/u,$1761.47,Cru World Wine - Singapore,Louis Jadot Chambertin Closde Beze Grand Cru2013(6x75cl),Singapore
11600,ChambertinClos De BezeDomaine Louis Jadot,2013,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+louis+jadot/2013/-/-/u,$1795.40,Fortuna Wines International Limited,2013Louis JadotChambertin Clos DeBeze2013??????[???-?????]????,Hong Kong
11600,ChambertinClos De BezeDomaine Louis Jadot,2013,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+louis+jadot/2013/-/-/u,$1894.07,Riepenau Fine & Rare,2013Maison Louis JadotChambertin-Clos DeBeze,Hong Kong
11600,ChambertinClos De BezeDomaine Louis Jadot,2013,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+louis+jadot/2013/-/-/u,$2058.00,Wine Cellarage,2013Louis Jadot Chambertin Clos DeBeze[Future Arrival],USA (NY)
11600,ChambertinClos De BezeDomaine Louis Jadot,2013,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+louis+jadot/2013/-/-/u,$2554.50,Wilkinson Vintners,2013ChambertinClos DeBezeDomaine Louis JadotRed Burgundy,UK
11600,ChambertinClos De BezeDomaine Louis Jadot,2013,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+louis+jadot/2013/-/-/u,$3047.38,Y18 Global Offer,ChambertinClos DeBezeDomaine Louis Jadot Domaine Louis Jadot2013(12x750ml),Hong Kong
11601,ChambertinClos DeBezeDomaine Pierre Damoy,1998,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+pierre+damoy/1998,$182.00,The Redd Collection,1998ChambertinClosde BezeDomaine Pierre Damoy,USA (CA)
11601,ChambertinClos De BezeDomaine Pierre Damoy,1998,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+pierre+damoy/1998,$210.88,Wine Buff Fine Wines,1998Pierre Damoy-Chambertin Grand Cru-Clos DeBezeChambertin Clos DeBeze,Hong Kong
11601,ChambertinClos De BezeDomaine Pierre Damoy,1998,750ml,https://www.wine-searcher.com/find/chambertin+clos+de+beze+domaine+pierre+damoy/1998,$219.65,Aabalat Fine & Rare Wines,1998Pierre Damoy Chambertin Closde BezePinot Noir,USA (CA)
11602,ChambertinCuvee Heritiers LatourDomaine Louis Latour,1985,750ml,https://www.wine-searcher.com/find/chambertin+cuvee+heritiers+latour+domaine+louis+latour/1985/-/-/u,$365.00,Lucullus,Chambertin Cuvee Heritiers1985Grand CruACMOLouis Latour,Switzerland
11602,ChambertinCuvee Heritiers LatourDomaine Louis Latour,1985,750ml,https://www.wine-searcher.com/find/chambertin+cuvee+heritiers+latour+domaine+louis+latour/1985/-/-/u,$403.48,Crump Richmond & Shaw Fine Wines,1985Chambertin Cuvee Heritiers Louis Latour,UK
11602,ChambertinCuvee Heritiers LatourDomaine Louis Latour,1985,750ml,https://www.wine-searcher.com/find/chambertin+cuvee+heritiers+latour+domaine+louis+latour/1985/-/-/u,$500.00,The Redd Collection,1985ChambertinCuvee Heritiers LatourDomaine Louis Latour,USA (CA)
11603,ChapelleD'Ausone,2003,750ml,https://www.wine-searcher.com/find/chapelle+d%27ausone/2003/-/-/u,$135.00,Vinfolio,2003Ausone-Chapelled'Ausone750ML,USA (CA)
11603,ChapelleD'Ausone,2003,750ml,https://www.wine-searcher.com/find/chapelle+d%27ausone/2003/-/-/u,$203.90,Cave du Connaisseur,2003Chapelled'AusoneCh.Ausone[E2]St.-EmilionBordeauxFrankreich,Germany
11603,ChapelleD'Ausone,2003,750ml,https://www.wine-searcher.com/find/chapelle+d%27ausone/2003/-/-/u,$210.88,Ganpei Vintners Limited,2003Chapelled'Ausone,Hong Kong
11603,ChapelleD'Ausone,2003,750ml,https://www.wine-searcher.com/find/chapelle+d%27ausone/2003/-/-/u,$230.05,Ginsberg+Chan Wine Merchants Asia,2003Chapelled'AusoneRed,Hong Kong
11603,ChapelleD'Ausone,2003,750ml,https://www.wine-searcher.com/find/chapelle+d%27ausone/2003/-/-/u,$243.98,Y18 Elegant Spirits Ltd.,ChapelleD'Ausone2003750ml,Hong Kong
11603,ChapelleD'Ausone,2003,750ml,https://www.wine-searcher.com/find/chapelle+d%27ausone/2003/-/-/u,$247.00,The Redd Collection,2003Chapelled'Ausone,USA (CA)
11603,ChapelleD'Ausone,2003,750ml,https://www.wine-searcher.com/find/chapelle+d%27ausone/2003/-/-/u,$250.00,AMP International Trading,2003LACHAPELLED'AUSONE*(FranceBordeauxGraves(P.&L.)red),Switzerland
11603,ChapelleD'Ausone,2003,750ml,https://www.wine-searcher.com/find/chapelle+d%27ausone/2003/-/-/u,$253.05,The Wine Shop Limited,2003Chateau Chapelled'Ausone Saint Emilion Second Label,Hong Kong
11603,ChapelleD'Ausone,2003,750ml,https://www.wine-searcher.com/find/chapelle+d%27ausone/2003/-/-/u,$1186.86,Crump Richmond & Shaw Fine Wines,2003Chapelle Ausone,UK
11604,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2013,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2013/-/-/u,$382.00,Lucullus,Charmes ChambertinVV2013Grand CruACMODenis Bachelet,Switzerland
11604,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2013,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2013/-/-/u,$387.30,Vins & Millesimes,BurgundyCharmes ChambertinDenis BacheletDenis Bachelet Charmes Chambertin2013Red,France
11604,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2013,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2013/-/-/u,$395.00,New York Wine Warehouse,2013D.BACHLETCHARMESCHAMBERTINREDBURGUNDY,USA (NY)
11604,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2013,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2013/-/-/u,$427.06,Crump Richmond & Shaw Fine Wines,2013Charmes Chambertin VvDenis Bachelet,UK
11604,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2013,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2013/-/-/u,$434.54,The Fine Wine Experience,2013Domaine Bachelet-Charmes Chambertin Grand Cru Vieilles Vignes[HK Shop],Hong Kong
11604,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2013,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2013/-/-/u,$434.54,The Fine Wine Experience,2013Domaine Bachelet-Charmes Chambertin Grand Cru Vieilles Vignes[HK],Hong Kong
11604,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2013,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2013/-/-/u,$434.54,Ginsberg+Chan Wine Merchants Asia,2013Bachelet Charmes Chambertin Grand CruVVRed,Hong Kong
11604,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2013,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2013/-/-/u,$449.99,Wine House,2013Domaine Denis Bachelet Charmes-Chambertin Vieilles Vignes Grand Cru750ml,USA (CA)
11604,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2013,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2013/-/-/u,$469.00,TopWines Switzerland SA,2013Charmes ChambertinVV Bachelet,Switzerland
11604,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2013,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2013/-/-/u,$506.00,The Redd Collection,2013Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,USA (CA)
11604,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2013,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2013/-/-/u,$2607.22,The Fine Wine Experience,2013Domaine Bachelet-Charmes Chambertin Grand Cru Vieilles Vignes[HK],Hong Kong
11604,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2013,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2013/-/-/u,$5043.50,Vintage Capital,2013Charmes Chambertin Grand Cru Denis Bachelet,UK
11604,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2013,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2013/-/-/u,$5214.44,The Fine Wine Experience,2013Domaine Bachelet-Charmes Chambertin Grand Cru Vieilles Vignes[HK],Hong Kong
11604,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2013,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2013/-/-/u,$5240.00,Wilkinson Vintners,2013Charmes Chambertin Vieilles VignesDomaine Denis BacheletRed Burgundy,UK
11604,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2013,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2013/-/-/u,$5541.30,Cru World Wine,Denis Bachelet Charmes-Chambertin Grand CruVV2013(12x75cl),UK
11604,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2013,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2013/-/-/u,$5567.82,Cru World Wine - Hong Kong,Denis Bachelet Charmes-Chambertin Grand CruVV2013(12x75cl),Hong Kong
11604,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2013,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2013/-/-/u,$5628.56,Cru World Wine - Singapore,Denis Bachelet Charmes-Chambertin Grand CruVV2013(12x75cl),Singapore
11604,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2013,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2013/-/-/u,$5848.35,Fortuna Wines International Limited,2013Denis BacheletCharmes Chambertin Vv2013??????????-???????????,Hong Kong
11604,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2013,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2013/-/-/u,$5868.80,Crump Richmond & Shaw Fine Wines,2013Charmes Chambertin VvDenis Bachelet,UK
11604,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2013,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2013/-/-/u,$5945.99,Y18 Global Offer,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet Domaine Denis Bachelet2013(12x750ml),Hong Kong
11604,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2013,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2013/-/-/u,$6149.97,Riepenau Fine & Rare,2013Domaine Denis BacheletCharmes-ChambertinVieilles Vignes,Hong Kong
11604,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2013,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2013/-/-/u,$6564.99,Flickinger Wines,2013Dom.Denis Bachelet Charmes Chambertin Vieilles Vignes Grand Cru,USA (IL)
11604,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2013,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2013/-/-/u,$6684.00,Wine Cellarage,2013Denis Bachelet Charmes Chambertin Vv[Future Arrival],USA (NY)
11605,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2014,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2014/-/-/u,$410.09,IDealwine France - Retail,2014[Lot6638]Charmes-Chambertin Grand Cru Denis Bachelet Vieilles Vignes,France
11605,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2014,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2014/-/-/u,$424.00,Lucullus,Charmes ChambertinVV2014Grand CruACMODenis Bachelet,Switzerland
11605,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2014,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2014/-/-/u,$430.00,Vinfolio,2014Denis Bachelet-Charmes-Chambertin Vieilles Vignes750ML,USA (CA)
11605,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2014,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2014/-/-/u,$434.54,Ginsberg+Chan Wine Merchants Asia,2014Bachelet Charmes Chambertin Grand CruVVRed,Hong Kong
11605,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2014,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2014/-/-/u,$465.90,FinestWine,2014BacheletD.Red Burgundy Charmes Chambertin France,France
11605,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2014,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2014/-/-/u,$481.00,TopWines Switzerland SA,2014Charmes ChambertinVV Bachelet,Switzerland
11605,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2014,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2014/-/-/u,$485.66,The Fine Wine Experience,2014Domaine Bachelet-Charmes Chambertin Grand Cru Vieilles Vignes[HK],Hong Kong
11605,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2014,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2014/-/-/u,$485.66,The Fine Wine Experience,2014Domaine Bachelet-Charmes Chambertin Grand Cru Vieilles Vignes[HK-Prearrival],Hong Kong
11605,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2014,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2014/-/-/u,$499.99,Mister Wright Fine Wines & Spirits,2014Domaine Denis Bachelet Charmes-Chambertin Grand Cru Vieilles Vignes,USA (NY)
11605,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2014,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2014/-/-/u,$506.00,The Redd Collection,2014Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,USA (CA)
11605,Charmes Chambertin Vieilles VignesDomaine Denis Bachelet,2014,750ml,https://www.wine-searcher.com/find/charmes+chambertin+vieilles+vignes+domaine+denis+bachelet/2014/-/-/u,$525.00,Verve Wine,Domaine Bachelet Charmes-Chambertin Grand Cru2014,USA (NY)
